$CASNumber$,$prospectCAS$,$auto_status$,$on_ref_list$,$curatedCAS$,$categoryCAS$,$is_new$,$comment$,$first_date$,$change_date$,$change_comment$
$00064-19-7$,$64-19-7$,$cleaned$,$verified;normal$,$64-19-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0006419-19-8$,$6419-19-8$,$cleaned$,$verified;normal$,$6419-19-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00067-56-1$,$67-56-1$,$cleaned$,$verified;normal$,$67-56-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00067-63-0$,$67-63-0$,$cleaned$,$verified;normal$,$67-63-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0007173-51-5$,$7173-51-5$,$cleaned$,$verified;normal$,$7173-51-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0007647-01-0$,$7647-01-0$,$cleaned$,$verified;normal$,$7647-01-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0007732-18-5$,$7732-18-5$,$cleaned$,$verified;normal$,$7732-18-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00107-21-1$,$107-21-1$,$cleaned$,$verified;normal$,$107-21-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00111-30-8$,$111-30-8$,$cleaned$,$verified;normal$,$111-30-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001120-21-4$,$1120-21-4$,$cleaned$,$verified;normal$,$1120-21-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0013-10-73$,$$,$unk$,$unk$,$1310-73-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$001301-96-4$,$$,$unk$,$unk$,$1303-96-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$001302-74-5$,$1302-74-5$,$cleaned$,$verified;normal$,$1302-74-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001302-78-9$,$1302-78-9$,$cleaned$,$verified;normal$,$1302-78-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001302-93-8$,$1302-93-8$,$cleaned$,$verified;normal$,$1302-93-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001303-96-4$,$1303-96-4$,$cleaned$,$verified;normal$,$1303-96-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001305-62-0$,$1305-62-0$,$cleaned$,$verified;normal$,$1305-62-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001305-79-9$,$1305-79-9$,$cleaned$,$verified;normal$,$1305-79-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001309-42-8$,$1309-42-8$,$cleaned$,$verified;normal$,$1309-42-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001309-48-4$,$1309-48-4$,$cleaned$,$verified;normal$,$1309-48-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001310-58-3$,$1310-58-3$,$cleaned$,$verified;normal$,$1310-58-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001310-73-2$,$1310-73-2$,$cleaned$,$verified;normal$,$1310-73-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001310-73-2 / 007757-82-6 / 018662-53-8$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$001319-33-1$,$1319-33-1$,$cleaned$,$verified;normal$,$1319-33-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001330-43-4$,$1330-43-4$,$cleaned$,$verified;normal$,$1330-43-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001332-77-0$,$1332-77-0$,$cleaned$,$verified;normal$,$1332-77-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001336-21-6$,$1336-21-6$,$cleaned$,$verified;normal$,$1336-21-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001338-43-8$,$1338-43-8$,$cleaned$,$verified;normal$,$1338-43-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00139-08-2$,$139-08-2$,$cleaned$,$verified;normal$,$139-08-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$001431-49-7$,$$,$unk$,$unk$,$1341-49-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$0014808-60-7$,$14808-60-7$,$cleaned$,$verified;normal$,$14808-60-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$002002-24-6$,$2002-24-6$,$cleaned$,$verified;normal$,$2002-24-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0022042-96-2$,$22042-96-2$,$cleaned$,$verified;normal$,$22042-96-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$002687-96-9$,$2687-96-9$,$cleaned$,$verified;normal$,$2687-96-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$002836-32-0$,$2836-32-0$,$cleaned$,$verified;normal$,$2836-32-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$005064-31-3$,$5064-31-3$,$cleaned$,$verified;normal$,$5064-31-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$005329-14-6$,$5329-14-6$,$cleaned$,$verified;normal$,$5329-14-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00533-74-4$,$533-74-4$,$cleaned$,$verified;normal$,$533-74-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$005470-11-1$,$5470-11-1$,$cleaned$,$verified;normal$,$5470-11-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00593-87-7$,$$,$unk$,$unk$,$593-81-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$005949-29-1$,$5949-29-1$,$cleaned$,$verified;normal$,$5949-29-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$005989-27-5$,$5989-27-5$,$cleaned$,$verified;normal$,$5989-27-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$006381-77-7$,$6381-77-7$,$cleaned$,$verified;normal$,$6381-77-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0064-19-7$,$64-19-7$,$cleaned$,$verified;normal$,$64-19-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$006419-19-8$,$6419-19-8$,$cleaned$,$verified;normal$,$6419-19-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$006474-88-7$,$$,$unk$,$unk$,$64742-88-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$0067-56-1$,$67-56-1$,$cleaned$,$verified;normal$,$67-56-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0068002-97-1$,$68002-97-1$,$cleaned$,$verified;normal$,$68002-97-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0068424-85-1$,$68424-85-1$,$cleaned$,$verified;normal$,$68424-85-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007-632-044$,$$,$unk$,$unk$,$7632-04-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$007173-51-5$,$7173-51-5$,$cleaned$,$verified;normal$,$7173-51-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$00732-18-5$,$$,$unk$,$unk$,$7732-18-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$007447-39-4$,$7447-39-4$,$cleaned$,$verified;normal$,$7447-39-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007447-40-7$,$7447-40-7$,$cleaned$,$verified;normal$,$7447-40-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007601-54-9$,$7601-54-9$,$cleaned$,$verified;normal$,$7601-54-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007631-86-9$,$7631-86-9$,$cleaned$,$verified;normal$,$7631-86-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007631-90-5$,$7631-90-5$,$cleaned$,$verified;normal$,$7631-90-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007632-05-5$,$7632-05-5$,$cleaned$,$verified;normal$,$7632-05-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007647-01-0$,$7647-01-0$,$cleaned$,$verified;normal$,$7647-01-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007647-14-5$,$7647-14-5$,$cleaned$,$verified;normal$,$7647-14-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007664-38-2$,$7664-38-2$,$cleaned$,$verified;normal$,$7664-38-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007664-39-3$,$7664-39-3$,$cleaned$,$verified;normal$,$7664-39-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007664-41-7$,$7664-41-7$,$cleaned$,$verified;normal$,$7664-41-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007664-93-9$,$7664-93-9$,$cleaned$,$verified;normal$,$7664-93-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007681-11-0$,$7681-11-0$,$cleaned$,$verified;normal$,$7681-11-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007681-52-9$,$7681-52-9$,$cleaned$,$verified;normal$,$7681-52-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007681-82-5$,$7681-82-5$,$cleaned$,$verified;normal$,$7681-82-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0077-92-9$,$77-92-9$,$cleaned$,$verified;normal$,$77-92-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007722-84-1$,$7722-84-1$,$cleaned$,$verified;normal$,$7722-84-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007727-21-1$,$7727-21-1$,$cleaned$,$verified;normal$,$7727-21-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007727-37-9$,$7727-37-9$,$cleaned$,$verified;normal$,$7727-37-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007727-54-0$,$7727-54-0$,$cleaned$,$verified;normal$,$7727-54-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007732-18-5$,$7732-18-5$,$cleaned$,$verified;normal$,$7732-18-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0077321-18-5$,$$,$unk$,$unk$,$7732-18-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$007757-82-6$,$7757-82-6$,$cleaned$,$verified;normal$,$7757-82-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007757-83-7$,$7757-83-7$,$cleaned$,$verified;normal$,$7757-83-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007758-19-2$,$7758-19-2$,$cleaned$,$verified;normal$,$7758-19-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007758-98-7$,$7758-98-7$,$cleaned$,$verified;normal$,$7758-98-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007772-98-7$,$7772-98-7$,$cleaned$,$verified;normal$,$7772-98-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007775-27-1$,$7775-27-1$,$cleaned$,$verified;normal$,$7775-27-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007775-54-0$,$$,$unk$,$unk$,$7727-54-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$007778-53-2$,$7778-53-2$,$cleaned$,$verified;normal$,$7778-53-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007783-20-2$,$7783-20-2$,$cleaned$,$verified;normal$,$7783-20-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$007789-38-0$,$7789-38-0$,$cleaned$,$verified;normal$,$7789-38-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$008002-09-3$,$8002-09-3$,$cleaned$,$verified;normal$,$8002-09-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$008007-43-0$,$8007-43-0$,$cleaned$,$verified;normal$,$8007-43-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$008042-47-5$,$8042-47-5$,$cleaned$,$verified;normal$,$8042-47-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009-000-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$009000-30-0$,$9000-30-0$,$cleaned$,$verified;normal$,$9000-30-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0090000-30-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$009002-84-0$,$9002-84-0$,$cleaned$,$verified;normal$,$9002-84-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009002-93-1$,$9002-93-1$,$cleaned$,$verified;normal$,$9002-93-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009003-04-7$,$9003-04-7$,$cleaned$,$verified;normal$,$9003-04-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009003-05-8$,$9003-05-8$,$cleaned$,$verified;normal$,$9003-05-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009003-06-9$,$9003-06-9$,$cleaned$,$verified;normal$,$9003-06-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009003-11-6$,$9003-11-6$,$cleaned$,$verified;normal$,$9003-11-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009003-35-4$,$9003-35-4$,$cleaned$,$verified;normal$,$9003-35-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009004-67-5$,$9004-67-5$,$cleaned$,$verified;normal$,$9004-67-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009004-77-7$,$9004-77-7$,$cleaned$,$verified;normal$,$9004-77-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009004-96-0$,$9004-96-0$,$cleaned$,$verified;normal$,$9004-96-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009005-65-6$,$9005-65-6$,$cleaned$,$verified;normal$,$9005-65-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009012-54-8$,$9012-54-8$,$cleaned$,$verified;normal$,$9012-54-8$,$cleaned$,$False$,$ $,$d:2021-10-06$,$$,$$
$009014-93-1$,$9014-93-1$,$cleaned$,$verified;normal$,$9014-93-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009016-45-9$,$9016-45-9$,$cleaned$,$verified;normal$,$9016-45-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009025-56-3$,$9025-56-3$,$cleaned$,$verified;normal$,$9025-56-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$009043-30-5$,$9043-30-5$,$cleaned$,$verified;normal$,$9043-30-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$01-012-5130$,$$,$unk$,$unk$,$10125-13-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$01-0125-130$,$$,$unk$,$unk$,$10125-13-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$01-01251-30$,$$,$unk$,$unk$,$10125-13-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$01-09-9046$,$$,$unk$,$unk$,$9046-01-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$010025-69-1$,$10025-69-1$,$cleaned$,$verified;normal$,$10025-69-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010028-22-5$,$10028-22-5$,$cleaned$,$verified;normal$,$10028-22-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010043-35-3$,$10043-35-3$,$cleaned$,$verified;normal$,$10043-35-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010043-52-4$,$10043-52-4$,$cleaned$,$verified;normal$,$10043-52-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010049-04-4$,$10049-04-4$,$cleaned$,$verified;normal$,$10049-04-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010101$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$010125-13-0$,$10125-13-0$,$cleaned$,$verified;normal$,$10125-13-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010125130$,$$,$unk$,$unk$,$10125-13-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$010192-30-0$,$10192-30-0$,$cleaned$,$verified;normal$,$10192-30-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010222-01-2$,$10222-01-2$,$cleaned$,$verified;normal$,$10222-01-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010486-00-7$,$10486-00-7$,$cleaned$,$verified;normal$,$10486-00-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010555-76-7$,$10555-76-7$,$cleaned$,$verified;normal$,$10555-76-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$010604-69-0$,$10604-69-0$,$cleaned$,$verified;normal$,$10604-69-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0107-21-1$,$107-21-1$,$cleaned$,$verified;normal$,$107-21-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0111-30-8$,$111-30-8$,$cleaned$,$verified;normal$,$111-30-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$011138-66-2$,$11138-66-2$,$cleaned$,$verified;normal$,$11138-66-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$012045-78-2$,$12045-78-2$,$cleaned$,$verified;normal$,$12045-78-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$012125-02-9$,$12125-02-9$,$cleaned$,$verified;normal$,$12125-02-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$012174-11-7$,$12174-11-7$,$cleaned$,$verified;normal$,$12174-11-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$012179-04-3$,$12179-04-3$,$cleaned$,$verified;normal$,$12179-04-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0127087-87-0$,$127087-87-0$,$cleaned$,$verified;normal$,$127087-87-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$01310-73-2$,$1310-73-2$,$cleaned$,$verified;normal$,$1310-73-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$013598-36-2$,$13598-36-2$,$cleaned$,$verified;normal$,$13598-36-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$013598-39-2$,$$,$unk$,$unk$,$13598-36-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$013709-94-9$,$13709-94-9$,$cleaned$,$verified;normal$,$13709-94-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$014452-57-4$,$14452-57-4$,$cleaned$,$verified;normal$,$14452-57-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$014464-46-1$,$14464-46-1$,$cleaned$,$verified;normal$,$14464-46-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$014807-96-6$,$14807-96-6$,$cleaned$,$verified;normal$,$14807-96-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$014808-60-7$,$14808-60-7$,$cleaned$,$verified;normal$,$14808-60-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$0148808-60-7$,$$,$unk$,$unk$,$14808-60-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$015220-87-8$,$15220-87-8$,$cleaned$,$verified;normal$,$15220-87-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$015619-48-4$,$15619-48-4$,$cleaned$,$verified;normal$,$15619-48-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$016-45-9$,$$,$unk$,$unk$,$9016-45-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$016481-66-6$,$16481-66-6$,$cleaned$,$verified;normal$,$16481-66-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$017593-73-6$,$17593-73-6$,$cleaned$,$verified;normal$,$17593-73-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$018662-53-8$,$18662-53-8$,$cleaned$,$verified;normal$,$18662-53-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$025038-72-6$,$25038-72-6$,$cleaned$,$verified;normal$,$25038-72-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$025085-02-3$,$25085-02-3$,$cleaned$,$verified;normal$,$25085-02-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$025322-68-3$,$25322-68-3$,$cleaned$,$verified;normal$,$25322-68-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$025322-69-4$,$25322-69-4$,$cleaned$,$verified;normal$,$25322-69-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$025987-30-8$,$25987-30-8$,$cleaned$,$verified;normal$,$25987-30-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$025987-66-0$,$25987-66-0$,$cleaned$,$verified;normal$,$25987-66-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$026027-38-3$,$26027-38-3$,$cleaned$,$verified;normal$,$26027-38-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$026038-87-9$,$26038-87-9$,$cleaned$,$verified;normal$,$26038-87-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$026100-47-0$,$26100-47-0$,$cleaned$,$verified;normal$,$26100-47-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$026266-58-0$,$26266-58-0$,$cleaned$,$verified;normal$,$26266-58-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$026635-93-8$,$26635-93-8$,$cleaned$,$verified;normal$,$26635-93-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$026836-07-7$,$26836-07-7$,$cleaned$,$verified;normal$,$26836-07-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$027176-87-0$,$27176-87-0$,$cleaned$,$verified;normal$,$27176-87-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$029638-69-5$,$29638-69-5$,$cleaned$,$verified;normal$,$29638-69-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$031726-34-8$,$31726-34-8$,$cleaned$,$verified;normal$,$31726-34-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$034590-94-8$,$34590-94-8$,$cleaned$,$verified;normal$,$34590-94-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$034690-00-1$,$34690-00-1$,$cleaned$,$verified;normal$,$34690-00-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$035585-58-1$,$35585-58-1$,$cleaned$,$verified;normal$,$35585-58-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$038193-60-1$,$38193-60-1$,$cleaned$,$verified;normal$,$38193-60-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$039346-76-4$,$39346-76-4$,$cleaned$,$verified;normal$,$39346-76-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$040623-75-4$,$40623-75-4$,$cleaned$,$verified;normal$,$40623-75-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$05/08/9003$,$$,$unk$,$unk$,$9003-05-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$051838-31-4$,$51838-31-4$,$cleaned$,$verified;normal$,$51838-31-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$05329-14-6$,$5329-14-6$,$cleaned$,$verified;normal$,$5329-14-6$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$055566-30-8$,$55566-30-8$,$cleaned$,$verified;normal$,$55566-30-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$061723-83-9$,$61723-83-9$,$cleaned$,$verified;normal$,$61723-83-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$061789-71-1$,$$,$unk$,$unk$,$61789-71-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$061789-71-7$,$61789-71-7$,$cleaned$,$verified;normal$,$61789-71-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$061789-77-3$,$61789-77-3$,$cleaned$,$verified;normal$,$61789-77-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$061790-12-3$,$61790-12-3$,$cleaned$,$verified;normal$,$61790-12-3$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$061790-69-0$,$61790-69-0$,$cleaned$,$verified;normal$,$61790-69-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$061790-85-1$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$061791-14-8$,$61791-14-8$,$cleaned$,$verified;normal$,$61791-14-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$062649-23-4$,$62649-23-4$,$cleaned$,$verified;normal$,$62649-23-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$063148-62-9$,$63148-62-9$,$cleaned$,$verified;normal$,$63148-62-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$06381-77-7$,$6381-77-7$,$cleaned$,$verified;normal$,$6381-77-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$06474-88-7$,$$,$unk$,$unk$,$64742-88-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$064741-44-2$,$64741-44-2$,$cleaned$,$verified;normal$,$64741-44-2$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$064741-85-1$,$64741-85-1$,$cleaned$,$verified;normal$,$64741-85-1$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$064742-47-8$,$64742-47-8$,$cleaned$,$verified;normal$,$64742-47-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$064742-48-9$,$64742-48-9$,$cleaned$,$verified;normal$,$64742-48-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$064742-94-5$,$64742-94-5$,$cleaned$,$verified;normal$,$64742-94-5$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$064742-96-7$,$64742-96-7$,$cleaned$,$verified;normal$,$64742-96-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$064743-02-8$,$64743-02-8$,$cleaned$,$verified;normal$,$64743-02-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$065322-65-8$,$65322-65-8$,$cleaned$,$verified;normal$,$65322-65-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$066402-68-4$,$66402-68-4$,$cleaned$,$verified;normal$,$66402-68-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$066455-15-0$,$66455-15-0$,$cleaned$,$verified;normal$,$66455-15-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$067762-90-7$,$67762-90-7$,$cleaned$,$verified;normal$,$67762-90-7$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
